college_name,department_name,first_step_one_subject,first_step_one_point,first_step_one_ratio,first_step_two_subject,first_step_two_point,first_step_two_ratio,first_step_three_subject,first_step_three_point,first_step_three_ratio,first_step_four_subject,first_step_four_point,first_step_four_ratio,first_step_five_subject,first_step_five_point,first_step_five_ratio,second_step_one_ratio,second_step_two_ratio,second_step_three_ratio,second_step_four_ratio,second_step_five_ratio,second_step_all_ratio,second_step_one_subject,second_step_one_point,second_step_one_all_ratio,second_step_two_subject,second_step_two_point,second_step_two_all_ratio,second_step_three_subject,second_step_three_point, second_step_three_all_ratio,second_step_four_subject,second_step_four_point,second_step_four_all_ratio,second_step_five_subject,second_step_five_point,second_step_five_all_ratio,final_order,thing,order_select
國立聯合大學,文化觀光產業學系,國文,後標,3.0,英文,--,4.0,社會,--,3.0,,,,,,,*2.00,*2.00,*1.00,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學測國文級分四、學測英文級分,項目：修課紀錄(A)、多元表現(F、G、M、N)、學習歷程自述(P、Q)、其他(R.自傳、S.其他有利審查資料) ,一、學測國文、英文、社會之級分總和
國立臺東大學,文化資源與休閒產業學系,國文,後標,--,英文,--,--,社會,--,--,國社,--,3,,,,*1.50,*1.00,*1.50,--,,20%,審查資料,--,20%,面試,--,45%,,,,,,,,,,一、面試二、審查資料三、學科能力測驗成績四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、H、I、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測社會級分　四、學測英文級分
佛光大學,文化資產與創意學系(A組）,國文,底標,4,社會,--,--,,,,,,,,,,*2.00,*1.00,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、審查資料三、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(P) ,一、學測國文、社會之級分總和
佛光大學,文化資產與創意學系(B組),國文,--,--,社會,底標,3,,,,,,,,,,*1.00,*2.00,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、審查資料三、學測社會級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(P) ,一、學測國文、社會之級分總和
南華大學,旅遊管理學系,國文,底標,3.0,,,,,,,,,,,,,*1.00,,,,,20%,審查資料,--,20%,面試,--,45%,,,,,,,,,,一、面試二、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、J、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文級分
銘傳大學,時尚與創新管理學士學位學程（全英語授課．臺北校區）,英文,後標,3.0,,,,,,,,,,,,,*2.00,,,,,30%,審查資料,--,30%,面試,70分,40%,,,,,,,,,,一、面試二、審查資料三、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(G、K、L、M、N)、學習歷程自述(O、P、Q)、其他(R.學習檔案) ,一、學測英文級分
國立臺灣師範大學,晨光招生(企業管理學系),國文,均標,15,英文,均標,10,數學A,均標,--,數學B,均標,--,,,,*1.00,*1.00,--,--,,25%,審查資料,--,25%,,,,,,,,,,,,,一、學測國英級分總和二、學測英文級分三、學測國文級分四、指定項目甄試成績,項目：修課紀錄(A)、多元表現(F、I、N)、學習歷程自述(P、Q) ,一、學測國文、英文之級分總和　二、學測英文級分　三、學測國文級分
實踐大學,智慧服務管理英語學士學位學程(臺北校區),國文,--,--,英文,底標,3,,,,,,,,,,*1.00,*2.00,,,,20%,審查資料,--,20%,英文面試,--,30%,,,,,,,,,,一、英文面試二、學測英文級分三、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(G、H、M、N)、學習歷程自述(O、P、Q)、其他(R.有利於審查之相關資料) ,一、學測國文、英文之級分總和　二、學測國文級分
華梵大學,智慧生活科技學系大數據與管理組,國文,底標,3.5,英文,--,--,數學B,--,--,,,,,,,*1.00,*1.50,*2.00,,,30%,審查資料,--,30%,面談,--,40%,,,,,,,,,,一、指定項目甄試成績,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(G、I、N)、學習歷程自述(Q) ,一、學測國文、英文、數學B之級分總和　二、學測國文級分　三、學測英文級分　四、學測數學B級分
華梵大學,智慧生活科技學系大數據與管理組(青年儲蓄帳戶組),國文,底標,--,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面談,--,40%,,,,,,,,,,一、面談二、審查資料,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(G、I、N)、學習歷程自述(Q)、其他(R.體驗資歷（體驗學習報告及雙週誌）) ,(無)
華梵大學,智慧生活科技學系智慧產品開發組,國文,底標,3.5,英文,--,--,數學B,--,--,,,,,,,*1.00,*1.50,*2.00,,,30%,審查資料,--,30%,面談,--,40%,,,,,,,,,,一、指定項目甄試成績,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(G、I、N)、學習歷程自述(Q) ,一、學測國文、英文、數學B之級分總和　二、學測數學B級分
長榮大學,東南亞文化與產業學士學位學程產業與商貿組,社會,底標,5.5,,,,,,,,,,,,,*1.00,,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、學測社會級分三、審查資料四、學科能力測驗成績,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、K、L、M、N)、學習歷程自述(P、Q)、其他(R.其他有利於審查之資料) ,一、學測社會級分
長榮大學,東南亞文化與產業學士學位學程觀光與旅遊組,國文,底標,5.5,,,,,,,,,,,,,*1.00,,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、學測國文級分三、審查資料四、學科能力測驗成績,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、K、L、M、N)、學習歷程自述(P、Q)、其他(R.其他有利於審查之資料) ,一、學測國文級分
長榮大學,東南亞文化與產業學士學位學程關懷與服務組,國文,底標,15.0,社會,--,10.0,,,,,,,,,,*1.00,*1.00,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、學測社會級分三、審查資料四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、K、L、M、N)、學習歷程自述(P、Q)、其他(R.其他有利於審查之資料) ,一、學測國文、社會之級分總和　二、學測國文級分
國立臺灣海洋大學,海洋經營管理學士學位學程,英文,均標,4.0,數學B,後標,6.0,國英數B社,--,8.0,,,,,,,*2.00,*1.00,--,,,50%,審查資料,--,50%,面試,60分,30%,,,,,,,,,,一、面試二、學測英文級分三、學測國英數B社級分總和四、學測數學B級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(G、J、L、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、數學B、社會之級分總和
國立金門大學,海洋與邊境管理學系,國文,後標,3,英文,--,--,社會,--,--,,,,,,,*2.00,*1.00,*2.00,,,40%,審查資料,--,40%,,,,,,,,,,,,,一、審查資料二、學測社會級分三、學測國文級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和
國立金門大學,海洋與邊境管理學系(願景組),國文,後標,16,英文,--,--,社會,--,--,,,,,,,*2.00,*1.00,*2.00,,,40%,審查資料,--,40%,,,,,,,,,,,,,一、審查資料二、學測社會級分三、學測國文級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和
國立臺灣海洋大學,海洋觀光管理學士學位學程,國文,均標,5.0,英文,均標,3.5,數學B,後標,6.0,社會,後標,5.5,,,,*1.25,*1.50,*1.00,*1.25,,50%,審查資料,--,50%,,,,,,,,,,,,,一、學測英文級分二、學測國文級分三、學測社會級分四、學測數學B級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(G、J、L、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、數學B、社會之級分總和　二、學測國文級分　三、學測社會級分
國立臺灣海洋大學,海洋觀光管理學士學位學程(青年儲蓄帳戶組),國文,均標,--,英文,均標,--,社會,後標,--,,,,,,,--,--,--,,,0%,審查資料,--,0%,,,,,,,,,,,,,一、審查資料,項目：修課紀錄(A)、學習歷程自述(O、P、Q)、其他(R.體驗資歷(體驗學習報告及雙週誌)) ,(無)
逢甲大學,澳洲墨爾本皇家理工大學商學與創新雙學士學位學程,英文,均標,3,數學B,均標,--,英數B,--,5,,,,,,,*2.00,*1.00,--,,,40%,審查資料,--,40%,面試,--,15%,英文筆試,--,15%,,,,,,,一、學測英數B級分總和二、英文筆試三、面試四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、J、L、N)、學習歷程自述(P、Q)、其他(R.社會/國際/永續看法、S.跨領域或多元學習成果) ,一、學測英文、數學B之級分總和
大葉大學,烘焙暨飲料調製學士學位學程,國文,底標,15.0,社會,--,10.0,國社,--,3.0,,,,,,,--,--,--,,,0%,審查資料,--,0%,面試,--,55%,,,,,,,,,,一、面試二、審查資料三、學測國文級分四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、J、L、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、社會之級分總和　二、學測國文級分　三、學測社會級分
台灣首府大學,烘焙管理學系,國文,底標,3,社會,底標,--,,,,,,,,,,*2.00,*2.00,,,,30%,審查資料,--,30%,,,,,,,,,,,,,一、學測國文級分二、學測社會級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N) ,一、學測國文、社會之級分總和　二、學測國文級分　三、學測社會級分
臺北市立大學,社會暨公共事務學系,國文,均標,7.0,英文,均標,5.0,社會,均標,3.5,,,,,,,*1.00,*1.00,*1.00,,,50%,審查資料,--,50%,面試,60分,30%,,,,,,,,,,一、指定項目甄試成績二、審查資料三、學測社會級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(P、Q) ,一、學測國文、英文、社會之級分總和
國立嘉義大學,科技管理學系,國文,--,--,英文,後標,--,數學B,--,--,國英數B,--,3,,,,*1.00,*1.50,*1.00,--,,50%,審查資料,--,50%,,,,,,,,,,,,,一、學測英文級分二、學測數學B級分三、指定項目甄試成績四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B之級分總和　二、學測英文級分　三、學測數學B級分　四、學測國文級分
國立清華大學,科技管理學院學士班,國文,前標,3.0,英文,前標,3.0,數學A,前標,3.0,,,,,,,*1.00,*1.00,*1.00,,,30%,審查資料,--,30%,口試,--,40%,,,,,,,,,,一、口試二、審查資料三、學測數學A級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、K、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A之級分總和　二、學測數學A級分　三、學測英文級分
開南大學,空運管理學系,英文,底標,3.0,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,一、面試二、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(O、P、Q) ,一、學測英文級分
佛光大學,管理學系(休閒事業管理組),國文,--,--,社會,底標,--,國社,--,4,,,,,,,*1.00,*1.00,--,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、學測社會級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(G、H、N)、學習歷程自述(P) ,一、學測國文、社會之級分總和
佛光大學,管理學系(經營管理組),國文,--,--,社會,底標,3,,,,,,,,,,*1.00,*1.00,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、學測社會級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(G、H、N)、學習歷程自述(P) ,一、學測國文、社會之級分總和
佛光大學,管理學系(行銷與創業組),國文,底標,3,社會,--,--,,,,,,,,,,*1.00,*1.00,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(G、H、N)、學習歷程自述(P) ,一、學測國文、社會之級分總和
南華大學,管理學院國際企業學士學位學程,國文,--,--,英文,底標,--,國英,--,3,,,,,,,*1.00,*2.00,--,,,20%,審查資料,--,20%,面試,--,45%,,,,,,,,,,一、面試二、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、J、L、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文之級分總和
國立暨南國際大學,管理學院學士班,英文,--,5.0,數學B,均標,3.5,,,,,,,,,,*1.00,*1.50,,,,35%,審查資料,--,35%,面試,--,35%,,,,,,,,,,一、面試二、審查資料三、學測數學B級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、K、M、N)、學習歷程自述(O、P) ,一、學測英文、數學B之級分總和
元智大學,管理學院學士班(主修：企業管理),國文,均標,3,英文,--,3,數學B,--,--,,,,,,,*1.00,*1.00,*1.00,,,50%,審查資料,--,50%,面試,--,25%,,,,,,,,,,一、學測國英數B級分總和二、面試三、審查資料四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、J、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B之級分總和
元智大學,管理學院學士班(主修：國際企業),國文,均標,3,英文,--,3,數學B,--,--,,,,,,,*1.00,*1.00,*1.00,,,50%,審查資料,--,50%,面試,--,25%,,,,,,,,,,一、學測國英數B級分總和二、面試三、審查資料四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、J、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B之級分總和
元智大學,管理學院學士班(主修：會計),國文,均標,3,英文,--,3,數學B,--,--,,,,,,,*1.00,*1.00,*1.00,,,50%,審查資料,--,50%,面試,--,25%,,,,,,,,,,一、學測國英數B級分總和二、面試三、審查資料四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、J、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B之級分總和
元智大學,管理學院學士班(主修：財務金融),國文,均標,3,英文,--,3,數學B,--,--,,,,,,,*1.00,*1.00,*1.00,,,50%,審查資料,--,50%,面試,--,25%,,,,,,,,,,一、學測國英數B級分總和二、面試三、審查資料四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、J、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B之級分總和
元智大學,管理學院學士班(英語專班),國文,--,3,英文,均標,3,數學B,--,--,,,,,,,*1.00,*1.50,*1.00,,,50%,審查資料,--,50%,面試,--,25%,,,,,,,,,,一、學測國英數B級分總和二、面試三、審查資料四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、J、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B之級分總和
國立東華大學,管理學院管理科學與財金國際學士學位學程,國文,--,--,英文,均標,8,數學B,--,--,國英數B,--,6,,,,*1.00,*2.00,*1.50,--,,35%,審查資料,--,35%,面試,--,35%,,,,,,,,,,一、學測英文級分二、學測數學B級分三、面試四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C、D、E)、多元表現(F、J、L、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B之級分總和　二、學測英文級分　三、學測數學B級分
淡江大學,管理科學學系(企業經營與行銷流通組),國文,--,3,英文,--,3,數學B,底標,3,社會,--,--,,,,*1.00,*1.00,*1.00,*1.00,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學測英文級分二、審查資料三、面試,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、J、K、M、N)、學習歷程自述(O、P) ,一、學測國文、英文、數學B、社會之級分總和　二、學測數學B級分　三、學測英文級分　四、學測國文級分
淡江大學,管理科學學系(大數據資料分析應用組),國文,--,3,英文,--,3,數學B,後標,3,社會,--,--,,,,*1.00,*1.00,*1.00,*1.00,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學測英文級分二、審查資料三、面試,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、J、K、M、N)、學習歷程自述(O、P) ,一、學測國文、英文、數學B、社會之級分總和　二、學測數學B級分　三、學測英文級分　四、學測國文級分
國立陽明交通大學,管理科學系,國文,前標,3.0,英文,前標,3.0,數學A,前標,3.0,,,,,,,*1.00,*2.00,*1.00,,,40%,審查資料,--,40%,口試,--,30%,,,,,,,,,,一、口試二、學科能力測驗成績,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、K、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A之級分總和
國立聯合大學,經營管理學系,國文,--,3,英文,均標,--,數學B,--,3,,,,,,,*1.00,*1.00,*1.00,,,35%,審查資料,--,35%,面試,60分,35%,,,,,,,,,,一、審查資料二、面試三、學測國英數B級分總和四、學測數學B級分,項目：修課紀錄(A)、多元表現(F、N)、學習歷程自述(P、Q) ,一、學測國文、英文、數學B之級分總和
亞洲大學,經營管理學系國際企業管理組,國文,底標,3.0,英文,底標,6.0,,,,,,,,,,*1.00,*1.00,,,,20%,審查資料,--,20%,面試,--,45%,,,,,,,,,,一、面試二、審查資料三、學測國英級分總和,項目：多元表現(F、G、H、J、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文之級分總和　二、學測國文級分　三、學測英文級分
亞洲大學,經營管理學系行銷管理組,國文,底標,3.0,,,,,,,,,,,,,*1.00,,,,,20%,審查資料,--,20%,面試,--,45%,,,,,,,,,,一、面試二、審查資料三、學測國文級分,項目：多元表現(F、G、H、J、N)、學習歷程自述(O、P、Q) ,一、學測國文級分
國立臺南大學,經營與管理學系,國文,--,--,英文,均標,3.5,數學B,--,--,國英數B,--,6,,,,*1.00,*1.50,*1.50,--,,40%,審查資料,60分,40%,面試,60分,30%,,,,,,,,,,一、學測英文級分二、學測數學B級分三、學科能力測驗成績四、指定項目甄試成績,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、H、I、M、N)、學習歷程自述(P、Q) ,一、學測國文、英文、數學B之級分總和　二、學測英文級分　三、學測數學B級分　四、學測國文級分
逢甲大學,美國加州聖荷西州立大學商學大數據分析雙學士學位學程,英文,均標,3,數學B,均標,--,英數B,--,5,,,,,,,*2.00,*1.00,--,,,40%,審查資料,--,40%,面試,--,15%,英文筆試,--,15%,,,,,,,一、學測英數B級分總和二、英文筆試三、面試四、審查資料,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、J、L、N)、學習歷程自述(P、Q)、其他(R.國際交流經驗、S.外語能力學習歷程心得、T.個人潛能或特殊經歷) ,一、學測英文、數學B之級分總和
真理大學,航空事業學系,國文,底標,3.0,英文,--,3.0,社會,--,3.0,,,,,,,*1.00,--,--,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、學測國文級分二、學測英文級分三、學測社會級分四、學科能力測驗成績,項目：修課紀錄(A)、課程學習成果(B、D、E)、多元表現(F、G、H、K、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測英文級分　三、學測國文級分　四、學測社會級分
國立臺灣海洋大學,航運管理學系,國文,--,--,英文,均標,3,數學B,均標,5,國英數B社,--,6,,,,*1.00,*2.00,*1.50,--,,50%,審查資料,--,50%,,,,,,,,,,,,,一、學測國英數B社級分總和二、學測英文級分三、學測數學B級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(G、J、L、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、數學B、社會之級分總和
長榮大學,航運管理學系,國文,底標,5,英文,--,4,數學B,--,--,社會,--,3,,,,*1.00,*2.00,*1.00,*1.75,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、學測國文級分二、面試三、學測英文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、M、N)、學習歷程自述(P、Q)、其他(R.其他有利審查之資料) ,一、學測國文、英文、數學B、社會之級分總和　二、學測國文級分
中華大學,英國西英格蘭大學企業管理雙學士學位學程,英文,底標,10.0,數學B,--,30.0,,,,,,,,,,--,--,,,,0%,審查資料,--,0%,面試,--,55%,,,,,,,,,,一、面試二、審查資料,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、J、L、M、N)、學習歷程自述(O、P、Q) ,一、學測英文、數學B之級分總和
國立東華大學,藝術創意產業學系,國文,--,4,英文,--,--,,,,,,,,,,*1.00,*1.00,,,,40%,審查資料,--,40%,認識本系與創意表現,--,30%,,,,,,,,,,--,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、H、K、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文之級分總和　二、學測英文級分
長榮大學,蘭花產業應用學士學位學程,國文,底標,7.0,,,,,,,,,,,,,*1.00,,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、學測國文級分二、面試三、審查資料四、學科能力測驗成績,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、I、K、N)、學習歷程自述(O、P、Q)、其他(R.其他有利於審查之資料) ,一、學測國文級分
中國文化大學,行政管理學系,國文,--,--,英文,--,3,社會,底標,3,,,,,,,*2.00,*2.00,*1.50,,,40%,審查資料,--,40%,面試,--,35%,,,,,,,,,,一、學科能力測驗成績二、學測國文級分三、學測社會級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(E)、多元表現(F、G、H、M、N)、學習歷程自述(P、Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測社會級分
國立臺南大學,行政管理學系,國文,均標,--,英文,均標,--,數學B,--,--,社會,--,--,國英數B社,--,3,*1.25,*1.25,*1.00,*1.00,--,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學科能力測驗成績二、面試三、學測國文級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、K、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和　二、學測國文級分　三、學測英文級分　四、學測數學B級分
中華大學,行政管理學系,社會,底標,3.0,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,55%,,,,,,,,,,一、面試二、學測社會級分三、審查資料,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、I、M、N)、學習歷程自述(O、P、Q) ,一、學測社會級分
世新大學,行政管理學系,國文,--,3,英文,--,5,社會,底標,--,,,,,,,*1.00,*2.00,*2.00,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、面試二、學測國文級分三、學測社會級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、社會之級分總和
東海大學,行政管理暨政策學系,國文,--,--,社會,均標,--,國社,--,3,,,,,,,*2.00,*1.50,--,,,50%,審查資料,--,50%,面試,--,20%,,,,,,,,,,一、學測社會級分二、學測國文級分三、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、H、N)、學習歷程自述(P、Q) ,一、學測國文、社會之級分總和　二、學測社會級分　三、學測國文級分
中國文化大學,行銷學士學位學程,國文,--,--,社會,後標,3,,,,,,,,,,*1.00,*1.00,,,,20%,審查資料,--,20%,面試,--,40%,,,,,,,,,,一、指定項目甄試成績二、學測社會級分三、學測國文級分四、審查資料,項目：課程學習成果(B、C)、多元表現(G、I、J、M、N) ,一、學測國文、社會之級分總和　二、學測社會級分　三、學測國文級分
國立中興大學,行銷學系,國文,前標,3,英文,前標,5,數學A,前標,--,數學B,前標,--,英聽,B級,--,*1.00,*2.00,--,--,--,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、學測英文級分二、學測國文級分三、面試四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C、D、E)、多元表現(F、G、H、I、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文之級分總和
逢甲大學,行銷學系,國文,均標,--,英文,後標,--,數學B,--,--,國英數B,--,3,,,,*2.00,*1.00,*1.00,--,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學測國英數B級分總和二、學測國文級分三、學測英文級分四、學測數學B級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(G、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有助於審查資料) ,一、學測國文、英文、數學B之級分總和　二、學測國文級分　三、學測英文級分　四、學測數學B級分
實踐大學,行銷管理學系創客企劃組(高雄校區),國文,底標,3.5,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,一、面試,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、H、K、N)、學習歷程自述(P、Q) ,一、學測國文級分
實踐大學,行銷管理學系數位行銷與市調組(高雄校區),數學B,底標,--,國數B,--,4,,,,,,,,,,--,--,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,一、面試,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、H、K、N)、學習歷程自述(P、Q) ,一、學測國文、數學B之級分總和
實踐大學,行銷管理學系電商百貨管理組(高雄校區),社會,底標,4.5,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,一、面試,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、H、K、N)、學習歷程自述(P、Q) ,一、學測社會級分
國立屏東大學,行銷與流通管理學系,國文,--,--,英文,後標,4,數學B,--,--,社會,--,--,國數B,--,25,*1.50,*2.00,*2.00,*1.00,--,50%,審查資料,60分,50%,,,,,,,,,,,,,一、審查資料二、學測英文級分三、學測數學B級分四、學測國英數B社級分總和,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、H、J、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和　二、學測英文級分　三、學測數學B級分　四、學測國文級分
國立嘉義大學,行銷與觀光管理學系,國文,--,--,英文,均標,10,數學B,--,--,國英,--,3,,,,*1.50,*2.00,*1.00,--,,50%,審查資料,--,50%,,,,,,,,,,,,,一、學測英文級分二、學測數學B級分三、學測國文級分四、指定項目甄試成績,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、J、L、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、數學B之級分總和　二、學測英文級分　三、學測數學B級分　四、學測國文級分
中國文化大學,觀光事業學系,國文,--,3,英文,--,3,社會,底標,--,,,,,,,*1.50,*2.00,*2.00,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、面試二、學測英文級分三、學測國文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、H、M、N)、學習歷程自述(O、P、Q)、其他(R.與本系理念相關之證明) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測英文級分
靜宜大學,觀光事業學系,國文,後標,--,英文,--,3,數學B,--,--,,,,,,,*1.00,*2.00,*1.00,,,50%,審查資料,--,50%,面試,--,20%,,,,,,,,,,一、學測英文級分二、學測國文級分三、學測數學B級分四、面試,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、其他(R.其他有利審查資料) ,一、學測國文、英文、數學B之級分總和　二、學測英文級分　三、學測國文級分
真理大學,觀光事業學系休閒遊憩組,國文,--,--,社會,底標,6,自然,--,8,,,,,,,*1.50,*1.00,*1.00,,,20%,審查資料,--,20%,面試,--,45%,,,,,,,,,,一、學測國社自級分總和,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、K、L、M、N)、學習歷程自述(P、Q) ,一、學測國文、社會、自然之級分總和
